date,tweets
2013-07-18 10:00:00,110
2013-07-18 11:00:00,865
2013-07-18 12:00:00,73
2013-07-18 13:00:00,29
2013-07-18 14:00:00,18
2013-07-18 15:00:00,1187
2013-07-18 16:00:00,43
2013-07-18 17:00:00,22
2013-07-18 18:00:00,27
2013-07-18 19:00:00,45
2013-07-18 20:00:00,34
2013-07-18 21:00:00,41
2013-07-18 22:00:00,12
2013-07-18 23:00:00,390
2013-07-19 00:00:00,11
2013-07-19 01:00:00,1
2013-07-19 02:00:00,1
2013-07-19 03:00:00,12
2013-07-19 04:00:00,0
2013-07-19 05:00:00,0
2013-07-19 06:00:00,3
2013-07-19 07:00:00,1
2013-07-19 08:00:00,8
2013-07-19 09:00:00,42
2013-07-19 10:00:00,34
2013-07-19 11:00:00,54
2013-07-19 12:00:00,16
2013-07-19 13:00:00,2
2013-07-19 14:00:00,27
2013-07-19 15:00:00,664
2013-07-19 16:00:00,73
2013-07-19 17:00:00,60
2013-07-19 18:00:00,29
2013-07-19 19:00:00,3
2013-07-19 20:00:00,22
2013-07-19 21:00:00,8
2013-07-19 22:00:00,2
2013-07-19 23:00:00,4
2013-07-20 00:00:00,34
2013-07-20 01:00:00,2
2013-07-20 02:00:00,0
2013-07-20 03:00:00,0
2013-07-20 04:00:00,0
2013-07-20 05:00:00,0
2013-07-20 06:00:00,0
2013-07-20 07:00:00,0
2013-07-20 08:00:00,1
2013-07-20 09:00:00,3
2013-07-20 10:00:00,3
2013-07-20 11:00:00,6
2013-07-20 12:00:00,3
2013-07-20 13:00:00,2
2013-07-20 14:00:00,0
2013-07-20 15:00:00,76
2013-07-20 16:00:00,1
2013-07-20 17:00:00,2
2013-07-20 18:00:00,7
2013-07-20 19:00:00,32
2013-07-20 20:00:00,70
2013-07-20 21:00:00,29
2013-07-20 22:00:00,13
2013-07-20 23:00:00,0
2013-07-21 00:00:00,5
2013-07-21 01:00:00,0
2013-07-21 02:00:00,1
2013-07-21 03:00:00,0
2013-07-21 04:00:00,0
2013-07-21 05:00:00,0
2013-07-21 06:00:00,0
2013-07-21 07:00:00,0
2013-07-21 08:00:00,0
2013-07-21 09:00:00,0
2013-07-21 10:00:00,30
2013-07-21 11:00:00,225
2013-07-21 12:00:00,10
2013-07-21 13:00:00,123
2013-07-21 14:00:00,138
2013-07-21 15:00:00,3
2013-07-21 16:00:00,87
2013-07-21 17:00:00,13
2013-07-21 18:00:00,328
2013-07-21 19:00:00,10
2013-07-21 20:00:00,12
2013-07-21 21:00:00,12
2013-07-21 22:00:00,4
2013-07-21 23:00:00,2
2013-07-22 00:00:00,2
2013-07-22 01:00:00,0
2013-07-22 02:00:00,2
2013-07-22 03:00:00,0
2013-07-22 04:00:00,1
2013-07-22 05:00:00,0
2013-07-22 06:00:00,0
2013-07-22 07:00:00,2
2013-07-22 08:00:00,217
2013-07-22 09:00:00,16
2013-07-22 10:00:00,5
2013-07-22 11:00:00,80
2013-07-22 12:00:00,9
2013-07-22 13:00:00,4
2013-07-22 14:00:00,1905
2013-07-22 15:00:00,20
2013-07-22 16:00:00,15
2013-07-22 17:00:00,108
2013-07-22 18:00:00,426
2013-07-22 19:00:00,5
2013-07-22 20:00:00,6
2013-07-22 21:00:00,11
2013-07-22 22:00:00,2
2013-07-22 23:00:00,11
2013-07-23 00:00:00,818
2013-07-23 01:00:00,0
2013-07-23 02:00:00,0
2013-07-23 03:00:00,0
2013-07-23 04:00:00,0
2013-07-23 05:00:00,0
2013-07-23 06:00:00,0
2013-07-23 07:00:00,0
2013-07-23 08:00:00,8
2013-07-23 09:00:00,5
2013-07-23 10:00:00,170
2013-07-23 11:00:00,1038
2013-07-23 12:00:00,9
2013-07-23 13:00:00,816
2013-07-23 14:00:00,3028
2013-07-23 15:00:00,11
2013-07-23 16:00:00,12
2013-07-23 17:00:00,52
2013-07-23 18:00:00,4
2013-07-23 19:00:00,10
2013-07-23 20:00:00,30
2013-07-23 21:00:00,6
2013-07-23 22:00:00,36
2013-07-23 23:00:00,93
2013-07-24 00:00:00,17
2013-07-24 01:00:00,0
2013-07-24 02:00:00,1
2013-07-24 03:00:00,1
2013-07-24 04:00:00,1
2013-07-24 05:00:00,0
2013-07-24 06:00:00,0
2013-07-24 07:00:00,2
2013-07-24 08:00:00,3
2013-07-24 09:00:00,298
2013-07-24 10:00:00,122
2013-07-24 11:00:00,69
2013-07-24 12:00:00,27
2013-07-24 13:00:00,60
2013-07-24 14:00:00,2931
2013-07-24 15:00:00,1065
2013-07-24 16:00:00,268
2013-07-24 17:00:00,21
2013-07-24 18:00:00,28
2013-07-24 19:00:00,22
2013-07-24 20:00:00,53
2013-07-24 21:00:00,3
2013-07-24 22:00:00,1
2013-07-24 23:00:00,13
2013-07-25 00:00:00,1
2013-07-25 01:00:00,0
2013-07-25 02:00:00,6
2013-07-25 03:00:00,0
2013-07-25 04:00:00,0
2013-07-25 05:00:00,0
2013-07-25 06:00:00,0
2013-07-25 07:00:00,0
2013-07-25 08:00:00,1
2013-07-25 09:00:00,39
2013-07-25 10:00:00,384
2013-07-25 11:00:00,1647
2013-07-25 12:00:00,19
2013-07-25 13:00:00,115
2013-07-25 14:00:00,80
2013-07-25 15:00:00,256
2013-07-25 16:00:00,1775
2013-07-25 17:00:00,7219
2013-07-25 18:00:00,2241
2013-07-25 19:00:00,33
2013-07-25 20:00:00,381
2013-07-25 21:00:00,1401
2013-07-25 22:00:00,126
2013-07-25 23:00:00,29
2013-07-26 00:00:00,8
2013-07-26 01:00:00,9
2013-07-26 02:00:00,75
2013-07-26 03:00:00,1
2013-07-26 04:00:00,0
2013-07-26 05:00:00,0
2013-07-26 06:00:00,1
2013-07-26 07:00:00,50
2013-07-26 08:00:00,9
2013-07-26 09:00:00,48
2013-07-26 10:00:00,807
2013-07-26 11:00:00,104
2013-07-26 12:00:00,126
2013-07-26 13:00:00,54
2013-07-26 14:00:00,4181
2013-07-26 15:00:00,47
2013-07-26 16:00:00,29
2013-07-26 17:00:00,111
2013-07-26 18:00:00,107
2013-07-26 19:00:00,28
2013-07-26 20:00:00,12
2013-07-26 21:00:00,8813
2013-07-26 22:00:00,22
2013-07-26 23:00:00,40
2013-07-27 00:00:00,45
2013-07-27 01:00:00,0
2013-07-27 02:00:00,4
2013-07-27 03:00:00,1
2013-07-27 04:00:00,0
2013-07-27 05:00:00,8
2013-07-27 06:00:00,0
2013-07-27 07:00:00,19
2013-07-27 08:00:00,3
2013-07-27 09:00:00,8
2013-07-27 10:00:00,21
2013-07-27 11:00:00,212
2013-07-27 12:00:00,1118
2013-07-27 13:00:00,30
2013-07-27 14:00:00,11
2013-07-27 15:00:00,23622
2013-07-27 16:00:00,115
2013-07-27 17:00:00,59
2013-07-27 18:00:00,28
2013-07-27 19:00:00,18
2013-07-27 20:00:00,8
2013-07-27 21:00:00,29
2013-07-27 22:00:00,23
2013-07-27 23:00:00,15
2013-07-28 00:00:00,6
2013-07-28 01:00:00,1
2013-07-28 02:00:00,1
2013-07-28 03:00:00,3
2013-07-28 04:00:00,0
2013-07-28 05:00:00,0
2013-07-28 06:00:00,5
2013-07-28 07:00:00,27
2013-07-28 08:00:00,20
2013-07-28 09:00:00,300
2013-07-28 10:00:00,42
2013-07-28 11:00:00,83
2013-07-28 12:00:00,21
2013-07-28 13:00:00,576
2013-07-28 14:00:00,94
2013-07-28 15:00:00,1232
2013-07-28 16:00:00,194
2013-07-28 17:00:00,9
2013-07-28 18:00:00,2
2013-07-28 19:00:00,37
2013-07-28 20:00:00,9
2013-07-28 21:00:00,12
2013-07-28 22:00:00,45
2013-07-28 23:00:00,3
2013-07-29 00:00:00,5
2013-07-29 01:00:00,3
2013-07-29 02:00:00,0
2013-07-29 03:00:00,1
2013-07-29 04:00:00,0
2013-07-29 05:00:00,0
2013-07-29 06:00:00,0
2013-07-29 07:00:00,1
2013-07-29 08:00:00,49
2013-07-29 09:00:00,17
2013-07-29 10:00:00,29
2013-07-29 11:00:00,44
2013-07-29 12:00:00,9227
2013-07-29 13:00:00,105
2013-07-29 14:00:00,531
2013-07-29 15:00:00,14
2013-07-29 16:00:00,719
2013-07-29 17:00:00,117
2013-07-29 18:00:00,333
2013-07-29 19:00:00,503
2013-07-29 20:00:00,358
2013-07-29 21:00:00,30
2013-07-29 22:00:00,70
2013-07-29 23:00:00,73
2013-07-30 00:00:00,9
2013-07-30 01:00:00,0
2013-07-30 02:00:00,7
2013-07-30 03:00:00,0
2013-07-30 04:00:00,1
2013-07-30 05:00:00,2
2013-07-30 06:00:00,13
2013-07-30 07:00:00,208
2013-07-30 08:00:00,74
2013-07-30 09:00:00,3347
2013-07-30 10:00:00,11366
2013-07-30 11:00:00,37016
2013-07-30 12:00:00,14527
2013-07-30 13:00:00,3
2013-07-30 14:00:00,273
2013-07-30 15:00:00,280
2013-07-30 16:00:00,2891
2013-07-30 17:00:00,48
2013-07-30 18:00:00,30
2013-07-30 19:00:00,136
2013-07-30 20:00:00,651
2013-07-30 21:00:00,83
2013-07-30 22:00:00,502
2013-07-30 23:00:00,873
2013-07-31 00:00:00,2256
2013-07-31 01:00:00,580
2013-07-31 02:00:00,60
2013-07-31 03:00:00,13
2013-07-31 04:00:00,7
2013-07-31 05:00:00,48
2013-07-31 06:00:00,33
2013-07-31 07:00:00,21689
2013-07-31 08:00:00,263
2013-07-31 09:00:00,1552
2013-07-31 10:00:00,890
2013-07-31 11:00:00,12186
2013-07-31 12:00:00,8820
2013-07-31 13:00:00,4885
2013-07-31 14:00:00,3555
2013-07-31 15:00:00,1238
2013-07-31 16:00:00,881
2013-07-31 17:00:00,4619
2013-07-31 18:00:00,183
2013-07-31 19:00:00,1323
2013-07-31 20:00:00,872
2013-07-31 21:00:00,2462
2013-07-31 22:00:00,1340
2013-07-31 23:00:00,284
2013-08-01 00:00:00,163
2013-08-01 01:00:00,1083
2013-08-01 02:00:00,1698
2013-08-01 03:00:00,551
2013-08-01 04:00:00,5
2013-08-01 05:00:00,15
2013-08-01 06:00:00,144
2013-08-01 07:00:00,127
2013-08-01 08:00:00,1074
2013-08-01 09:00:00,164
2013-08-01 10:00:00,61300
2013-08-01 11:00:00,4346
2013-08-01 12:00:00,958
2013-08-01 13:00:00,4693
2013-08-01 14:00:00,2420
2013-08-01 15:00:00,184
2013-08-01 16:00:00,100
2013-08-01 17:00:00,505
2013-08-01 18:00:00,498
2013-08-01 19:00:00,425
2013-08-01 20:00:00,317
2013-08-01 21:00:00,603
2013-08-01 22:00:00,195
2013-08-01 23:00:00,170
2013-08-02 00:00:00,29
2013-08-02 01:00:00,21
2013-08-02 02:00:00,25
2013-08-02 03:00:00,2
2013-08-02 04:00:00,10
2013-08-02 05:00:00,1
2013-08-02 06:00:00,18
2013-08-02 07:00:00,483
2013-08-02 08:00:00,110
2013-08-02 09:00:00,385
2013-08-02 10:00:00,724
2013-08-02 11:00:00,242
2013-08-02 12:00:00,8110
2013-08-02 13:00:00,191
2013-08-02 14:00:00,8611
2013-08-02 15:00:00,124
2013-08-02 16:00:00,15267
2013-08-02 17:00:00,40
2013-08-02 18:00:00,75
2013-08-02 19:00:00,208
2013-08-02 20:00:00,3900
2013-08-02 21:00:00,248
2013-08-02 22:00:00,103
2013-08-02 23:00:00,129
2013-08-03 00:00:00,49
2013-08-03 01:00:00,13
2013-08-03 02:00:00,1
2013-08-03 03:00:00,2
2013-08-03 04:00:00,3
2013-08-03 05:00:00,2
2013-08-03 06:00:00,13
2013-08-03 07:00:00,53
2013-08-03 08:00:00,36
2013-08-03 09:00:00,74
2013-08-03 10:00:00,15
2013-08-03 11:00:00,134
2013-08-03 12:00:00,50
2013-08-03 13:00:00,153
2013-08-03 14:00:00,519
2013-08-03 15:00:00,8
2013-08-03 16:00:00,55
2013-08-03 17:00:00,28
2013-08-03 18:00:00,46
2013-08-03 19:00:00,541
2013-08-03 20:00:00,66
2013-08-03 21:00:00,46
2013-08-03 22:00:00,99
2013-08-03 23:00:00,40
2013-08-04 00:00:00,29
2013-08-04 01:00:00,38
2013-08-04 02:00:00,3
2013-08-04 03:00:00,8
2013-08-04 04:00:00,9
2013-08-04 05:00:00,5
2013-08-04 06:00:00,13
2013-08-04 07:00:00,440
2013-08-04 08:00:00,16
2013-08-04 09:00:00,239
2013-08-04 10:00:00,877
2013-08-04 11:00:00,1363
2013-08-04 12:00:00,253
2013-08-04 13:00:00,267
2013-08-04 14:00:00,270
2013-08-04 15:00:00,3055
2013-08-04 16:00:00,150
2013-08-04 17:00:00,1143
2013-08-04 18:00:00,2897
2013-08-04 19:00:00,795
2013-08-04 20:00:00,464
2013-08-04 21:00:00,5008
2013-08-04 22:00:00,596
2013-08-04 23:00:00,1042
2013-08-05 00:00:00,4501
2013-08-05 01:00:00,242
2013-08-05 02:00:00,48
2013-08-05 03:00:00,237
2013-08-05 04:00:00,54
2013-08-05 05:00:00,214
2013-08-05 06:00:00,27
2013-08-05 07:00:00,529
2013-08-05 08:00:00,1321
2013-08-05 09:00:00,691
2013-08-05 10:00:00,11780
2013-08-05 11:00:00,3173
2013-08-05 12:00:00,3105
2013-08-05 13:00:00,548
2013-08-05 14:00:00,11586
2013-08-05 15:00:00,2113
2013-08-05 16:00:00,1273
2013-08-05 17:00:00,4919
2013-08-05 18:00:00,4413
2013-08-05 19:00:00,10060
2013-08-05 20:00:00,2827
2013-08-05 21:00:00,1155
2013-08-05 22:00:00,648
2013-08-05 23:00:00,541
2013-08-06 00:00:00,381
2013-08-06 01:00:00,129
2013-08-06 02:00:00,61
2013-08-06 03:00:00,77
2013-08-06 04:00:00,67
2013-08-06 05:00:00,44
2013-08-06 06:00:00,35
2013-08-06 07:00:00,230
2013-08-06 08:00:00,1083
2013-08-06 09:00:00,1426
2013-08-06 10:00:00,7435
2013-08-06 11:00:00,5524
2013-08-06 12:00:00,13153
2013-08-06 13:00:00,1368
2013-08-06 14:00:00,773
2013-08-06 15:00:00,20302
2013-08-06 16:00:00,1515
2013-08-06 17:00:00,342
2013-08-06 18:00:00,173
2013-08-06 19:00:00,336
2013-08-06 20:00:00,279
2013-08-06 21:00:00,219
2013-08-06 22:00:00,808
2013-08-06 23:00:00,1175
2013-08-07 00:00:00,1620
2013-08-07 01:00:00,500
2013-08-07 02:00:00,345
2013-08-07 03:00:00,730
2013-08-07 04:00:00,350
2013-08-07 05:00:00,389
2013-08-07 06:00:00,557
2013-08-07 07:00:00,401
2013-08-07 08:00:00,431
2013-08-07 09:00:00,4083
2013-08-07 10:00:00,9897
2013-08-07 11:00:00,19856
2013-08-07 12:00:00,310
2013-08-07 13:00:00,121
2013-08-07 14:00:00,74
2013-08-07 15:00:00,7014
2013-08-07 16:00:00,892
2013-08-07 17:00:00,1236
2013-08-07 18:00:00,911
2013-08-07 19:00:00,670
2013-08-07 20:00:00,702
2013-08-07 21:00:00,1040
2013-08-07 22:00:00,659
2013-08-07 23:00:00,753
2013-08-08 00:00:00,485
2013-08-08 01:00:00,723
2013-08-08 02:00:00,236
2013-08-08 03:00:00,142
2013-08-08 04:00:00,93
2013-08-08 05:00:00,115
2013-08-08 06:00:00,182
2013-08-08 07:00:00,275
2013-08-08 08:00:00,1137
2013-08-08 09:00:00,894
2013-08-08 10:00:00,1864
2013-08-08 11:00:00,6343
2013-08-08 12:00:00,410
2013-08-08 13:00:00,738
2013-08-08 14:00:00,18096
2013-08-08 15:00:00,10296
2013-08-08 16:00:00,8794
2013-08-08 17:00:00,7657
2013-08-08 18:00:00,4674
2013-08-08 19:00:00,2117
2013-08-08 20:00:00,1957
2013-08-08 21:00:00,1574
2013-08-08 22:00:00,4480
2013-08-08 23:00:00,1778
2013-08-09 00:00:00,4350
2013-08-09 01:00:00,319
2013-08-09 02:00:00,205
2013-08-09 03:00:00,104
2013-08-09 04:00:00,42
2013-08-09 05:00:00,86
2013-08-09 06:00:00,168
2013-08-09 07:00:00,1671
2013-08-09 08:00:00,763
2013-08-09 09:00:00,1846
2013-08-09 10:00:00,28838
2013-08-09 11:00:00,884
2013-08-09 12:00:00,3388
2013-08-09 13:00:00,11096
2013-08-09 14:00:00,8661
2013-08-09 15:00:00,32
2013-08-09 16:00:00,13
2013-08-09 17:00:00,16
2013-08-09 18:00:00,104
2013-08-09 19:00:00,1069
2013-08-09 20:00:00,428
2013-08-09 21:00:00,1998
2013-08-09 22:00:00,922
2013-08-09 23:00:00,331
2013-08-10 00:00:00,1180
2013-08-10 01:00:00,197
2013-08-10 02:00:00,230
2013-08-10 03:00:00,124
2013-08-10 04:00:00,30
2013-08-10 05:00:00,121
2013-08-10 06:00:00,388
2013-08-10 07:00:00,147
2013-08-10 08:00:00,858
2013-08-10 09:00:00,2514
2013-08-10 10:00:00,1900
2013-08-10 11:00:00,2794
2013-08-10 12:00:00,199
2013-08-10 13:00:00,937
2013-08-10 14:00:00,257
2013-08-10 15:00:00,87
2013-08-10 16:00:00,103
2013-08-10 17:00:00,3106
2013-08-10 18:00:00,419
2013-08-10 19:00:00,2401
2013-08-10 20:00:00,48943
2013-08-10 21:00:00,2296
2013-08-10 22:00:00,658
2013-08-10 23:00:00,506
2013-08-11 00:00:00,10027
2013-08-11 01:00:00,712
2013-08-11 02:00:00,180
2013-08-11 03:00:00,65
2013-08-11 04:00:00,46
2013-08-11 05:00:00,35
2013-08-11 06:00:00,44
2013-08-11 07:00:00,248
2013-08-11 08:00:00,421
2013-08-11 09:00:00,874
2013-08-11 10:00:00,3276
2013-08-11 11:00:00,2482
2013-08-11 12:00:00,515
2013-08-11 13:00:00,3774
2013-08-11 14:00:00,403
2013-08-11 15:00:00,7657
2013-08-11 16:00:00,1535
2013-08-11 17:00:00,443
2013-08-11 18:00:00,660
2013-08-11 19:00:00,647
2013-08-11 20:00:00,469
2013-08-11 21:00:00,774
2013-08-11 22:00:00,943
2013-08-11 23:00:00,743
2013-08-12 00:00:00,293
2013-08-12 01:00:00,321
2013-08-12 02:00:00,78
2013-08-12 03:00:00,50
2013-08-12 04:00:00,76
2013-08-12 05:00:00,86
2013-08-12 06:00:00,26
2013-08-12 07:00:00,185
2013-08-12 08:00:00,313
2013-08-12 09:00:00,1497
2013-08-12 10:00:00,3701
2013-08-12 11:00:00,16366
2013-08-12 12:00:00,527
2013-08-12 13:00:00,1164
2013-08-12 14:00:00,770
2013-08-12 15:00:00,590
2013-08-12 16:00:00,1961
2013-08-12 17:00:00,2931
2013-08-12 18:00:00,357
2013-08-12 19:00:00,2777
2013-08-12 20:00:00,5651
2013-08-12 21:00:00,341
2013-08-12 22:00:00,562
2013-08-12 23:00:00,369
2013-08-13 00:00:00,1069
2013-08-13 01:00:00,114
2013-08-13 02:00:00,29
2013-08-13 03:00:00,57
2013-08-13 04:00:00,17
2013-08-13 05:00:00,128
2013-08-13 06:00:00,43
2013-08-13 07:00:00,99
2013-08-13 08:00:00,466
2013-08-13 09:00:00,87636
2013-08-13 10:00:00,1519
2013-08-13 11:00:00,6028
2013-08-13 12:00:00,725
2013-08-13 13:00:00,1526
2013-08-13 14:00:00,570
2013-08-13 15:00:00,443
2013-08-13 16:00:00,1363
2013-08-13 17:00:00,1209
2013-08-13 18:00:00,832
2013-08-13 19:00:00,370
2013-08-13 20:00:00,1014
2013-08-13 21:00:00,491
2013-08-13 22:00:00,330
2013-08-13 23:00:00,285
2013-08-14 00:00:00,257
2013-08-14 01:00:00,2987
2013-08-14 02:00:00,122
2013-08-14 03:00:00,168
2013-08-14 04:00:00,38
2013-08-14 05:00:00,37
2013-08-14 06:00:00,76
2013-08-14 07:00:00,120
2013-08-14 08:00:00,221
2013-08-14 09:00:00,3183
2013-08-14 10:00:00,6361
2013-08-14 11:00:00,2751
2013-08-14 12:00:00,190
2013-08-14 13:00:00,2373
2013-08-14 14:00:00,13063
2013-08-14 15:00:00,1659
2013-08-14 16:00:00,1085
2013-08-14 17:00:00,4940
2013-08-14 18:00:00,266
2013-08-14 19:00:00,519
2013-08-14 20:00:00,2278
2013-08-14 21:00:00,1209
2013-08-14 22:00:00,319
2013-08-14 23:00:00,11913
2013-08-15 00:00:00,34
2013-08-15 01:00:00,58
2013-08-15 02:00:00,63
2013-08-15 03:00:00,150
2013-08-15 04:00:00,35
2013-08-15 05:00:00,9
2013-08-15 06:00:00,51
2013-08-15 07:00:00,377
2013-08-15 08:00:00,179
2013-08-15 09:00:00,238
2013-08-15 10:00:00,399
2013-08-15 11:00:00,175
2013-08-15 12:00:00,179
2013-08-15 13:00:00,143
2013-08-15 14:00:00,1096
2013-08-15 15:00:00,505
2013-08-15 16:00:00,424
2013-08-15 17:00:00,1375
2013-08-15 18:00:00,408
2013-08-15 19:00:00,509
2013-08-15 20:00:00,656
2013-08-15 21:00:00,459
2013-08-15 22:00:00,451
2013-08-15 23:00:00,310
2013-08-16 00:00:00,204
2013-08-16 01:00:00,190
2013-08-16 02:00:00,35
2013-08-16 03:00:00,22
2013-08-16 04:00:00,14
2013-08-16 05:00:00,4
2013-08-16 06:00:00,27
2013-08-16 07:00:00,171
2013-08-16 08:00:00,220
2013-08-16 09:00:00,2590
2013-08-16 10:00:00,2919
2013-08-16 11:00:00,6189
2013-08-16 12:00:00,3513
2013-08-16 13:00:00,800
2013-08-16 14:00:00,436
2013-08-16 15:00:00,772
2013-08-16 16:00:00,915
2013-08-16 17:00:00,6523
2013-08-16 18:00:00,415
2013-08-16 19:00:00,6533
2013-08-16 20:00:00,192
2013-08-16 21:00:00,2540
2013-08-16 22:00:00,237
2013-08-16 23:00:00,1590
2013-08-17 00:00:00,155
2013-08-17 01:00:00,74
2013-08-17 02:00:00,223
2013-08-17 03:00:00,21
2013-08-17 04:00:00,22
2013-08-17 05:00:00,4
2013-08-17 06:00:00,34
2013-08-17 07:00:00,33
2013-08-17 08:00:00,51
2013-08-17 09:00:00,407
2013-08-17 10:00:00,148
2013-08-17 11:00:00,581
2013-08-17 12:00:00,198
2013-08-17 13:00:00,526
2013-08-17 14:00:00,1639
2013-08-17 15:00:00,3303
2013-08-17 16:00:00,181
2013-08-17 17:00:00,312
2013-08-17 18:00:00,622
2013-08-17 19:00:00,120
2013-08-17 20:00:00,1349
2013-08-17 21:00:00,523
2013-08-17 22:00:00,529
2013-08-17 23:00:00,166
2013-08-18 00:00:00,59
2013-08-18 01:00:00,61
2013-08-18 02:00:00,108
2013-08-18 03:00:00,131
2013-08-18 04:00:00,1
2013-08-18 05:00:00,1
2013-08-18 06:00:00,28
2013-08-18 07:00:00,131
2013-08-18 08:00:00,46
2013-08-18 09:00:00,598
2013-08-18 10:00:00,172
2013-08-18 11:00:00,117
2013-08-18 12:00:00,18207
2013-08-18 13:00:00,204
2013-08-18 14:00:00,1042
2013-08-18 15:00:00,632
2013-08-18 16:00:00,105
2013-08-18 17:00:00,109
2013-08-18 18:00:00,118
2013-08-18 19:00:00,94
2013-08-18 20:00:00,649
2013-08-18 21:00:00,192
2013-08-18 22:00:00,553
2013-08-18 23:00:00,490
2013-08-19 00:00:00,274
2013-08-19 01:00:00,57
2013-08-19 02:00:00,20
2013-08-19 03:00:00,13
2013-08-19 04:00:00,0
2013-08-19 05:00:00,10
2013-08-19 06:00:00,32
2013-08-19 07:00:00,154
2013-08-19 08:00:00,821
2013-08-19 09:00:00,2083
2013-08-19 10:00:00,392
2013-08-19 11:00:00,243
2013-08-19 12:00:00,625
2013-08-19 13:00:00,577
2013-08-19 14:00:00,969
2013-08-19 15:00:00,5176
2013-08-19 16:00:00,1085
2013-08-19 17:00:00,3222
2013-08-19 18:00:00,1706
2013-08-19 19:00:00,2633
2013-08-19 20:00:00,2095
2013-08-19 21:00:00,351
2013-08-19 22:00:00,669
2013-08-19 23:00:00,440
2013-08-20 00:00:00,337
2013-08-20 01:00:00,45
2013-08-20 02:00:00,18
2013-08-20 03:00:00,7
2013-08-20 04:00:00,8
2013-08-20 05:00:00,1
2013-08-20 06:00:00,18
2013-08-20 07:00:00,77
2013-08-20 08:00:00,131
2013-08-20 09:00:00,1081
2013-08-20 10:00:00,205
2013-08-20 11:00:00,140
2013-08-20 12:00:00,254
2013-08-20 13:00:00,588
2013-08-20 14:00:00,174
2013-08-20 15:00:00,122
2013-08-20 16:00:00,1170
2013-08-20 17:00:00,19885
2013-08-20 18:00:00,109
2013-08-20 19:00:00,338
2013-08-20 20:00:00,306
2013-08-20 21:00:00,12786
2013-08-20 22:00:00,383
2013-08-20 23:00:00,392
2013-08-21 00:00:00,202
2013-08-21 01:00:00,41
2013-08-21 02:00:00,24
2013-08-21 03:00:00,86
2013-08-21 04:00:00,11
2013-08-21 05:00:00,6
2013-08-21 06:00:00,17
2013-08-21 07:00:00,33
2013-08-21 08:00:00,86
2013-08-21 09:00:00,2308
2013-08-21 10:00:00,279
2013-08-21 11:00:00,922
2013-08-21 12:00:00,157
2013-08-21 13:00:00,4761
2013-08-21 14:00:00,687
2013-08-21 15:00:00,3155
2013-08-21 16:00:00,3480
2013-08-21 17:00:00,5939
2013-08-21 18:00:00,1320
2013-08-21 19:00:00,269
2013-08-21 20:00:00,107
2013-08-21 21:00:00,86
2013-08-21 22:00:00,1326
2013-08-21 23:00:00,618
2013-08-22 00:00:00,164
2013-08-22 01:00:00,122
2013-08-22 02:00:00,9
2013-08-22 03:00:00,11
2013-08-22 04:00:00,11
2013-08-22 05:00:00,5
2013-08-22 06:00:00,6
2013-08-22 07:00:00,21
